_id,crawl_time,weibo_id,comment_user_id,content,like_num,created_at
C_4520699925178204,1593617502,J8GnTxNmf,2835784080,这自然环境 太棒了,0,2020-06-28 07:58
C_4520702775944065,1593617521,J8GuA7oPj,1874250084,转发微博,0,2020-06-28 08:09
C_4520700398249996,1593617521,J8GuA7oPj,3932005140,好，很好👍,0,2020-06-28 08:00
C_4520788298133301,1593617529,J8ILCzJK1,7391734168,散漫自由惯了，突然来这么一下，有点措手不及。,0,2020-06-28 13:49
C_4520731918435684,1593617535,J8HkdbNUV,5601663903,老特：反正病毒不是来自美国的[吃瓜],0,2020-06-28 10:05
C_4520731780236757,1593617535,J8HkdbNUV,6518443569,[允悲][允悲][允悲],0,2020-06-28 10:05
C_4520793164408027,1593617535,J8HkdbNUV,5979131437,[允悲][允悲],0,2020-06-28 14:09
C_4520798696227996,1593617535,J8HkdbNUV,2166853994,墨西哥也很感谢这道免费的保护墙,0,2020-06-28 14:31
C_4520772615757731,1593617535,J8HkdbNUV,6791528205,手里有病毒这把锤子，看什么问题都像钉子[吃瓜],0,2020-06-28 12:47
C_4520725580414088,1593617558,J8GVIgSXY,7041948926,支持博友，互动来了。[心],0,2020-06-28 09:40
C_4520718983718059,1593617558,J8GVIgSXY,5637742754,上午好,0,2020-06-28 09:14
C_4520718056838026,1593617558,J8GVIgSXY,6783710767,上午好,0,2020-06-28 09:10
C_4520716722346218,1593617558,J8GVIgSXY,7025609953,上午好,0,2020-06-28 09:05
C_4520716638772961,1593617558,J8GVIgSXY,5201896161,[泪],0,2020-06-28 09:04
C_4520716617239726,1593617558,J8GVIgSXY,6602457693,纵观微博千姿态，键盘手中行天下。                          忠肝义胆英雄魂，此生只为他一人。                        ——雨轩,0,2020-06-28 09:04
C_4520716513095899,1593617558,J8GVIgSXY,7414496033,你好，继续加油！,0,2020-06-28 09:04
C_4520716512431479,1593617558,J8GVIgSXY,2462928437,[good],0,2020-06-28 09:04
C_4520719998289609,1593617558,J8GVIgSXY,5713382846,上午好,0,2020-06-28 09:18
C_4520867692898216,1593617571,J8KQlbhP7,2075170275,看到这图让我想起某部电影,1,2020-06-28 19:05
C_4520876178064243,1593617571,J8KQlbhP7,6425196720,现实版的灾难片[二哈][二哈],1,2020-06-28 19:38
C_4520925514629921,1593617571,J8KQlbhP7,1917359144,快点好起来吧！这个不是数字是生命啊[衰],0,2020-06-28 22:55
C_4520873635315568,1593617571,J8KQlbhP7,2367878513,希望尽快能控制住不再蔓延,0,2020-06-28 19:28
C_4520898532661330,1593617571,J8KQlbhP7,5845383346,这图看着有瘟疫公司恐怖即视感,0,2020-06-28 21:07
C_4520868833349689,1593617571,J8KQlbhP7,7166395355,[失望][失望][失望][失望]太快了,0,2020-06-28 19:09
C_4520867256233628,1593617571,J8KQlbhP7,1981208902,这么快，还以为要再过几天，这蔓延速度也太可怕了,0,2020-06-28 19:03
C_4520880401361882,1593617571,J8KQlbhP7,3192223660,还能结束吗。。。？,0,2020-06-28 19:55
C_4520867797073340,1593617571,J8KQlbhP7,1900620552,特朗普天天喝广东松山湖酒喝点中药汤积极预防瘟疫，他很佛系。,0,2020-06-28 19:05
C_4520899938399055,1593617571,J8KQlbhP7,7055364188,格陵兰永远滴神,2,2020-06-28 21:13
C_4520688243022312,1593617577,J8G7X2BOj,1614696682,晓看天色暮看云，行也思君坐也思君,0,2020-06-28 07:12
C_4520688335407725,1593617577,J8G7X2BOj,5906185390,赞，支持。,0,2020-06-28 07:12
C_4520719469440710,1593617592,J8H0mEe6q,6315649294,[赞啊],1,2020-06-28 09:16
C_4520719709014165,1593617592,J8H0mEe6q,5749706918,检测速度跟不上增长速度[二哈][二哈][二哈],1,2020-06-28 09:17
C_4520288140630655,1593617620,J8vF48UBP,1650901935,不知确诊手段除了核酸检测还有其它辅助手段否？这么多确诊病例都是居家自我隔离吗？用药吗？或着都是住院治疗？,0,2020-06-27 04:42
C_4520363071602900,1593617620,J8vF48UBP,2055400237,太糟了。。注意安全啊！生快！,0,2020-06-27 09:40
C_4520717372416674,1593617624,J8GVIgSXY,5906185390,串门，串门。,0,2020-06-28 09:07
C_4521102192076336,1593617633,J8KQlbhP7,5342763141,咎由自取,0,2020-06-29 10:37
C_4521074622289475,1593617633,J8KQlbhP7,1889563792,好起来,0,2020-06-29 08:47
C_4520944888899684,1593617633,J8KQlbhP7,2470413874,【#全球累计确诊病例超1000万例# 死亡近50万人】#美国累计确诊病例超过251万例# 累计死亡超12.5万例。,0,2020-06-29 00:11
C_4520875518870493,1593617633,J8KQlbhP7,2345151851,赶紧控制住吧，还世界安宁！,0,2020-06-28 19:36
C_4520730715538677,1593617673,J8C3zC0zN,1725146591,今天也是努力赚钱的一天~,0,2020-06-28 10:00
C_4520533821417348,1593617673,J8C3zC0zN,1959387213,就很无奈,0,2020-06-27 20:58
C_4520149770653476,1593617717,J8og7pZ0k,6884311332,@林星语__ 相互转发评论点赞[可爱][可爱],1,2020-06-26 19:32
C_4520017218068925,1593617717,J8og7pZ0k,6779578463,棒棒哒,0,2020-06-26 10:45
C_4520001107904732,1593617717,J8og7pZ0k,3826258211,这世界不会辜负每一份努力和坚持。,0,2020-06-26 09:41
C_4520000050029584,1593617717,J8og7pZ0k,5986236465,我来了,0,2020-06-26 09:37
C_4519999957544054,1593617717,J8og7pZ0k,1614696682,上午好,0,2020-06-26 09:37
C_4519999354621010,1593617717,J8og7pZ0k,7041948926,支持一波，期待好友回访。[心],0,2020-06-26 09:34
C_4519999115151691,1593617717,J8og7pZ0k,6723073731,我在！我会一直都在！！永远都在！！！,0,2020-06-26 09:33
C_4519999027544768,1593617717,J8og7pZ0k,7025609953,上午好,0,2020-06-26 09:33
C_4519681660136438,1593617755,J8fYI8EJZ,5960939434,常互动,0,2020-06-25 12:32
C_4519681387900364,1593617755,J8fYI8EJZ,6686868842,这个碉堡了！,0,2020-06-25 12:31
C_4519680671431017,1593617755,J8fYI8EJZ,7025609953,上午好,0,2020-06-25 12:28
C_4519701576042531,1593617755,J8fYI8EJZ,5883543871,午安,0,2020-06-25 13:51
C_4519701549770855,1593617755,J8fYI8EJZ,5883543871,支持,0,2020-06-25 13:51
C_4519683699411121,1593617755,J8fYI8EJZ,6190017765,你是最棒的,0,2020-06-25 12:40
C_4519682558604172,1593617755,J8fYI8EJZ,2715239797,中午好[鲜花],0,2020-06-25 12:35
C_4519680632719004,1593617755,J8fYI8EJZ,5532200151,来康康你,0,2020-06-25 12:28
C_4519742733927385,1593617759,J8hAj5rWV,7169084721,老铁，来看看你,0,2020-06-25 16:35
C_4519311693747069,1593617769,J86jjCNcy,6540446939,为什么大家都欺负特朗普，他都80岁了，好可怜[悲伤],4,2020-06-24 12:02
C_4520016835281054,1593617769,J86jjCNcy,3087710301,我过生日为什么呢特朗普,0,2020-06-26 10:44
C_4519479495882187,1593617769,J86jjCNcy,6311755916,实在想不通，咋还有这人。,0,2020-06-24 23:09
C_4519412345243711,1593617769,J86jjCNcy,1950213762,川建国在等疫苗！,0,2020-06-24 18:42
C_4519332539320098,1593617769,J86jjCNcy,6998963466,还测啥测啊，越测越闹心，有道是债多了不愁虱子多了不咬，而今美国只有逐步适应这种生存环境，等待奇迹的发生，相信特朗普就是相信自己。,0,2020-06-24 13:25
C_4519324779881227,1593617769,J86jjCNcy,5577517243,一只大鸵鸟,0,2020-06-24 12:54
C_4519323782551353,1593617769,J86jjCNcy,3992850072,建国还在努力完成任务,0,2020-06-24 12:50
C_4519312947292209,1593617769,J86jjCNcy,6479856190,掩耳盗铃不再是只是个故事，好家伙。,0,2020-06-24 12:07
C_4520000959839163,1593617781,J8og7pZ0k,3181558672,谢谢！博主,0,2020-06-26 09:41
C_4519998885109172,1593617791,J8og7pZ0k,6567306884,互动走起可好,0,2020-06-26 09:32
C_4519999173427410,1593617791,J8og7pZ0k,6474593006,上午好,0,2020-06-26 09:34
C_4519437435150330,1593617812,J895PdUJn,6020280377,仙女姐姐您好[赞啊][赞啊][赞啊][赞啊][赞啊][赞啊][给你小心心][给你小心心],0,2020-06-24 20:21
C_4519419449139325,1593617812,J895PdUJn,2384860425,眼镜真好,0,2020-06-24 19:10
C_4519471345042031,1593617812,J895PdUJn,6322043687,太美了吧！,0,2020-06-24 22:36
C_4521827295041266,1593617812,J895PdUJn,5610386883,怎么没有戴口罩？,0,2020-07-01 10:38
C_4519693283300345,1593617816,J8fYI8EJZ,6304214983,[加油],0,2020-06-25 13:18
C_4519689974693934,1593617816,J8fYI8EJZ,7334414306,[给力],0,2020-06-25 13:05
C_4519689844084635,1593617816,J8fYI8EJZ,1173017221,转发微博,0,2020-06-25 13:04
C_4519680491081962,1593617828,J8fYI8EJZ,5892803335,一如既往的来看你,0,2020-06-25 12:27
C_4519347131149814,1593617831,J86jjCNcy,3544094911,掩耳盗铃,0,2020-06-24 14:23
C_4519322925457759,1593617831,J86jjCNcy,5850555609,不靠谱又甩锅检测多了而不是自己无能！,0,2020-06-24 12:46
C_4519309646383611,1593617843,J86jjCNcy,6362024584,不检测一个都没有,0,2020-06-24 11:54
C_4519010685653901,1593617869,J7XQ94ucg,2774368113,西雅图独立了，他是不是会成为美国历史罪人,1,2020-06-23 16:06
C_4519042620348261,1593617869,J7XQ94ucg,1415328440,通透,1,2020-06-23 18:13
C_4519249340824910,1593617869,J7XQ94ucg,7339044774,有道理，黑人只占总人口的百分之十几,1,2020-06-24 07:54
C_4519017438589676,1593617869,J7XQ94ucg,5909092932,多有意思啊,0,2020-06-23 16:32
C_4518984944332090,1593617869,J7XQ94ucg,6461617993,川川连任概率大些…,1,2020-06-23 14:23
C_4519131611781858,1593617869,J7XQ94ucg,2548091952,有道理,0,2020-06-24 00:06
C_4519024891747334,1593617869,J7XQ94ucg,2701154192,谁敢把他当傻子是要吃大亏的,3,2020-06-23 17:02
C_4518757734915545,1593617910,J7RWdabqm,1809135853,希望美国在特朗普的带领下团灭,0,2020-06-22 23:21
C_4518755331878654,1593617919,J7RTKlLTT,2175488450,病毒测试咋测 每天测？,3,2020-06-22 23:11
C_4518759052409400,1593617919,J7RTKlLTT,5905634709,好几天没关注美国疫情了现在降了没,0,2020-06-22 23:26
C_4518852665127311,1593617919,J7RTKlLTT,1684952147,[吃瓜],1,2020-06-23 05:38
C_4518756765858141,1593617919,J7RTKlLTT,2814514991,Trump Virus，不测没事。,3,2020-06-22 23:17
C_4519040233856702,1593617919,J7RTKlLTT,3552920285,反正扩散无休止，人畜群免再出发,0,2020-06-23 18:03
C_4518755135234174,1593617919,J7RTKlLTT,1135166532,不测就没有…,0,2020-06-22 23:10
C_4518755004697733,1593617919,J7RTKlLTT,3143706292,黑宫,3,2020-06-22 23:10
C_4518886219027230,1593617919,J7RTKlLTT,6577331927,美国人: 我看不见有病毒，在吗？ 病毒: 不，我在,0,2020-06-23 07:51
C_4519488768619285,1593617932,J7XQ94ucg,6776057009,呵呵，只有上层建筑的社会如何发展？,0,2020-06-24 23:45
C_4519382874848975,1593617932,J7XQ94ucg,6175254159,支持,0,2020-06-24 16:45
C_4519119897213617,1593617932,J7XQ94ucg,6071002309,这种思想适合商人，不适合一个国家。他可以为美国利益自私，也就可以为自己利益自私。,1,2020-06-23 23:20
C_4519113797840670,1593617932,J7XQ94ucg,2317749763,不错,0,2020-06-23 22:55
C_4519074673416120,1593617932,J7XQ94ucg,5069686715,所以，老特有机会，我们不用面对新人,0,2020-06-23 20:20
C_4518998639139792,1593617936,J7XQ94ucg,1464489760,不正确即正确，此人辩证法学得不错。,0,2020-06-23 15:18
C_4519015496075734,1593617938,J7XQ94ucg,5284954763,他是扛着反精英，做着反反精英的事,0,2020-06-23 16:25
C_4518984135352096,1593617938,J7XQ94ucg,1559012093,呵呵呵呵呵呵，支持他的群体精英占比多少你了解下好么，明明就是以Poor Educated为主好么,1,2020-06-23 14:20
C_4519037125655356,1593617938,J7XQ94ucg,6304916750,能不能先查清楚了特朗普怎么赢的再来说话，张口就来精英阶层支持他。多读点书吧别丢人了。[挖鼻],1,2020-06-23 17:51
C_4519009565338094,1593617938,J7XQ94ucg,1156850501,洋装虽然穿在身，啥也不说了兄弟，支持你,0,2020-06-23 16:01
C_4519006143035336,1593617938,J7XQ94ucg,2305198124,这种货色也叫精英？政治治理能力不及国内好一点的村支书,0,2020-06-23 15:48
C_4519020184766566,1593617940,J7XQ94ucg,1862801837,实话说，他作为美国总统他做的对，所以不要嘲笑贬低他了没用，做好咱们自己的努力加油赶超美国才是正经的。,2,2020-06-23 16:43
C_4519064506670117,1593617940,J7XQ94ucg,2606579033,川王连任已成定局,0,2020-06-23 19:40
C_4519043657307775,1593617940,J7XQ94ucg,7408228848,加油，川建国同志，把美国搞垮吧,0,2020-06-23 18:17
C_4519022635488551,1593617940,J7XQ94ucg,3200761920,想多了也就一小片没啥影响，参考下印第安保留地，俗称国中国,0,2020-06-23 16:53
C_4518235285170408,1593617947,J7DeLtvH0,2519322701,哈哈哈哈哈哈,0,2020-06-21 12:44
C_4518194780018496,1593617947,J7DeLtvH0,2587916961,哈哈哈哈哈哈哈哈,0,2020-06-21 10:04
C_4518239416548866,1593617966,J7DuDvBGm,1795598025,美国人真蠢，这也相信，和香港人差不多。,0,2020-06-21 13:01
C_4519488546853049,1593617979,J7RTKlLTT,1711186842,这数据很不乐观,0,2020-06-24 23:45
C_4518891055506236,1593617979,J7RTKlLTT,2957177967,平民百姓也可以进吗,0,2020-06-23 08:10
C_4518866665887456,1593617979,J7RTKlLTT,6172931426,没那么严重，白宫为何如此防备？特别严重，为何部积极抗疫？,0,2020-06-23 06:33
C_4518832898020617,1593617979,J7RTKlLTT,1113865943,黑宫里到处是毒！美女小心！,0,2020-06-23 04:19
C_4518826668951866,1593617979,J7RTKlLTT,1140323563,作死,0,2020-06-23 03:54
C_4518812114271134,1593617979,J7RTKlLTT,3190738974,那个世界是真实的,0,2020-06-23 02:57
C_4518755637972451,1593617987,J7RTKlLTT,3981579472,群体免疫牛逼了,1,2020-06-22 23:12
C_4518755340593601,1593617987,J7RTKlLTT,6160531139,[微笑]干脆直接无视新冠这个病毒的存在好了。。。,1,2020-06-22 23:11
C_4518755214645052,1593617987,J7RTKlLTT,6932866930,王又又 我爱你❤️,0,2020-06-22 23:11
C_4518760013392197,1593617987,J7RTKlLTT,1872274160,病死的都是老死的，不接受反驳。,0,2020-06-22 23:30
C_4518757311238354,1593617987,J7RTKlLTT,2954889395,生死由命,0,2020-06-22 23:19
C_4518755470480423,1593617987,J7RTKlLTT,3169002055,炮打司令部，消灭人类公害,0,2020-06-22 23:12
C_4518756980967234,1593617987,J7RTKlLTT,6407906426,都病毒测试了还测啥体温啊,1,2020-06-22 23:18
C_4518755940754165,1593617987,J7RTKlLTT,3333339940,国家之间的区别好大，虽然我们疫情可控，但我们去公共场所还是会测温的，祝世界和平吧。,0,2020-06-22 23:13
C_4518775666374484,1593617992,J7RTKlLTT,6118619819,看完了博文 我顺手捏碎了自己的一颗睾丸，别问为什么，年轻人火气就这么大,0,2020-06-23 00:32
C_4518764190811628,1593617992,J7RTKlLTT,7379924403,随他们吧。,0,2020-06-22 23:46
C_4518763855125679,1593617992,J7RTKlLTT,5883060809,我就希望他们赶快开放经济！也不要测体温什么的了。也不要戴口罩了！我觉得测体温，戴口罩，居家隔离这些对他们还来说完全是多此一举了。他们毕竟身体素质好，问题不大了！,0,2020-06-22 23:45
C_4518759148669287,1593617992,J7RTKlLTT,7444616069,白宫还不如我广州小区,1,2020-06-22 23:26
C_4518756242671979,1593617992,J7RTKlLTT,6338476416,又又自己照顾好自己,1,2020-06-22 23:15
C_4518755751311231,1593617992,J7RTKlLTT,5413778675,无用的措施,0,2020-06-22 23:13
C_4517973006102936,1593617996,J7xtZzgoO,5384023880,苹果实体店受疫情影响太大了，希望美国能快点好起来,7,2020-06-20 19:22
C_4517972590214739,1593617996,J7xtZzgoO,7433203182,疫情对于日常时候的影响实在是太大了 希望疫情快点过去吧,9,2020-06-20 19:21
C_4517972578883726,1593617996,J7xtZzgoO,6339551795,虽然国家不一样，但是都是平民百姓，希望疫情快过去吧，一个美好的愿望！,9,2020-06-20 19:21
C_4517973187073528,1593617996,J7xtZzgoO,6511497864,意料之中，疫情的发生对美国经济造成重创，短时间内恐怕没有转机，况且还没控制住,4,2020-06-20 19:23
C_4517973216193671,1593617996,J7xtZzgoO,5353724556,最近美国的种种表现啊，现在或对苹果也是持抵制态度的，那你就继续关吧,4,2020-06-20 19:23
C_4517971114147890,1593617996,J7xtZzgoO,7444360982,这个。。。。。。。。。。。。,1,2020-06-20 19:15
C_4518014589253534,1593617996,J7xtZzgoO,6735639951,苹果真的这次受到的影响比较大呢 希望经济发展可以赶紧好起来,1,2020-06-20 22:08
C_4517971055123428,1593617996,J7xtZzgoO,7441436932,辛苦,0,2020-06-20 19:15
C_4517974995005947,1593617996,J7xtZzgoO,7386069184,看来我们时刻都不能放松警惕，疫情这样卷土重来，也让我们更加强了防范,0,2020-06-20 19:30
C_4518835744715706,1593618008,J7tDDaq2K,6470137498,我们这个城市累计5000多个病例，现在每天增加100多例。还能去看牙吗？本来快下牙套了，焦虑死了,0,2020-06-23 04:31
C_4517459350667819,1593618033,J7jZz0zl8,7303578283,现在没0元购，又开始排队领钱了。,0,2020-06-19 09:21
C_4517455069154224,1593618033,J7jZz0zl8,1106803517,他们都是川金毛的粉丝[嘻嘻],0,2020-06-19 09:04
C_4517452157003200,1593618033,J7jZz0zl8,1957049702,怕啥政府没钱印就好，牛逼的美国[挖鼻],0,2020-06-19 08:53
C_4517467152474400,1593618033,J7jZz0zl8,6587383386,[笑cry]差不多。自治区示范菜园迟早换上麻叶//@缥缈空间2020: 无论黑白，这钱最后都用在嗑药上了。成为冒青烟儿的“快乐”。//@瑞福祥还卖段子:整体上要三分之一的血格，对黑人群体而言，可能已经要了二分之一了。。//@缥缈空间2020: 救济金这东西，最终会要了米国人的命[伤心],0,2020-06-19 09:52
C_4517464471522930,1593618033,J7jZz0zl8,6587383386,整体上，要三分之一的血格，对黑人群体而言，可能已经要了二分之一了。。//@缥缈空间2020: 救济金这东西，最终会要了米国人的命。[伤心]//@盈盈飞絮,0,2020-06-19 09:42
C_4519514882864787,1593618033,J7jZz0zl8,1669797792,转账不行吗？[摊手],0,2020-06-25 01:29
C_4517517102135913,1593618033,J7jZz0zl8,1808797342,都好胖,0,2020-06-19 13:11
C_4517488845763217,1593618036,J7kBbFn7A,6005642345,我就希望大马能严格一点，不知道为啥咋民众一点都不害怕呢？[疑问]感觉防范的好少,2,2020-06-19 11:18
C_4517548442731525,1593618042,J7m8kgVJ1,1595580395,世界最大的……唯二的两个单一市场……不好脱的……资本那么势力……那么逐利……难！[羞嗒嗒][羞嗒嗒][羞嗒嗒],1,2020-06-19 15:15
C_4517536370498008,1593618042,J7m8kgVJ1,7279481899,我相信两国不会轻易脱钩，但不认为不能脱钩。就好像，从没想过米国会内乱一样[吃瓜]。世界之大，无奇不有。[doge],0,2020-06-19 14:27
C_4517619107271636,1593618042,J7m8kgVJ1,6107557060,等朝鲜问题处理好了再谈吧,0,2020-06-19 19:56
C_4517601537580195,1593618042,J7m8kgVJ1,2245404181,吃豆子哦！,0,2020-06-19 18:46
C_4517534219225696,1593618042,J7m8kgVJ1,7306749005,互惠互利,0,2020-06-19 14:19
C_4517808269973680,1593618042,J7m8kgVJ1,1013369641,有点理性,0,2020-06-20 08:28
C_4517534847730341,1593618042,J7m8kgVJ1,6602543094,转发微博,0,2020-06-19 14:21
C_4517514292612962,1593618050,J7lwUAHPk,3322906612,哈哈不管他了[doge],6,2020-06-19 13:00
C_4517514489222155,1593618050,J7lwUAHPk,6799600824,必须严惩,3,2020-06-19 13:00
C_4517511980220421,1593618050,J7lwUAHPk,6990717625,这货需要带电子脚铐,4,2020-06-19 12:50
C_4517523917508302,1593618050,J7lwUAHPk,2403810863,没用了，当然卸磨杀驴了,0,2020-06-19 13:38
C_4517583921331541,1593618050,J7lwUAHPk,5599013221,可不能让这老小子跑了！,0,2020-06-19 17:36
C_4517672131618680,1593618050,J7lwUAHPk,2238588315,美国都想抛弃他,0,2020-06-19 23:27
C_4517520964532730,1593618050,J7lwUAHPk,3378775562,他可能会偷乘外国班机离港[吃瓜],0,2020-06-19 13:26
C_4517660107274243,1593618050,J7lwUAHPk,6248471088,乱港分子，必须严惩[赞][赞],1,2020-06-19 22:39
C_4517974347691410,1593618062,J7xtZzgoO,7167459916,排除外力原因，希望疫情快点过去，经济可以恢复以前的发展,0,2020-06-20 19:28
C_4517971114674827,1593618062,J7xtZzgoO,7444048583,[求关注][好喜欢][求关注][好喜欢][求关注][好喜欢],0,2020-06-20 19:15
C_4517971094002481,1593618062,J7xtZzgoO,7429432958,顶！,0,2020-06-20 19:15
C_4517971092960294,1593618062,J7xtZzgoO,7444319254,非常期待！[给你小心心],0,2020-06-20 19:15
C_4517971084560003,1593618062,J7xtZzgoO,7444326531,鼓掌,0,2020-06-20 19:15
C_4517971018054701,1593618062,J7xtZzgoO,7444364758,关注的人不少啊，要火吗？先标记，等养肥了再看。,0,2020-06-20 19:14
C_4517971219627076,1593618062,J7xtZzgoO,7436560800,[笑cry][笑cry][笑cry]？,0,2020-06-20 19:15
C_4517971084961652,1593618062,J7xtZzgoO,7441431493,鼓励一下，博主一定要再接再厉啊,0,2020-06-20 19:15
C_4517971076548701,1593618062,J7xtZzgoO,7436240575,[中国赞][心],0,2020-06-20 19:15
C_4517971071944200,1593618062,J7xtZzgoO,7011352056,[猪头][猪头][猪头][猪头],0,2020-06-20 19:15
C_4517833784174181,1593618073,J7akq8NMt,2812822523,食物全免费 是共产主义的光辉[二哈],6,2020-06-20 10:09
C_4518190048744558,1593618073,J7akq8NMt,1673893897,戴上口罩就是东北张柏芝[doge],0,2020-06-21 09:45
C_4517782832914640,1593618073,J7akq8NMt,5966540467,哈哈😄 ，这么好玩吗？美女，你还是先撤吧！你看你还受了不？这没守没管的“乌托邦”，自由泛滥，头都大！看着！过了这个夏天再说啊？过了这个夏天，恐怕别的地儿也这样了！还能整了不？给警察都逼走了，彻底自由了这是！川建国不知道吗？他号称的民主自由首先在他的地盘实现啦！多牛！[good][good],0,2020-06-20 06:47
C_4518056870909550,1593618073,J7akq8NMt,2773039777,下次去问问要怎么建交，我这浙江宁波一小社区要做第一个[doge],0,2020-06-21 00:56
C_4517821072282078,1593618073,J7akq8NMt,2630129801,哇哦～⊙ω⊙,0,2020-06-20 09:19
C_4517333626339478,1593618082,J7gudmpUj,1882885490,我感觉不止十多万呢[允悲],1,2020-06-19 01:02
C_4517318636197453,1593618082,J7gudmpUj,3791858024,生命的脆弱,0,2020-06-19 00:02
C_4517317809818427,1593618082,J7gudmpUj,5490686358,美国的体制造孽啊，十多万人就因为体制原因失去生命而永远无法呼吸。,0,2020-06-18 23:59
C_4517428517829525,1593618082,J7gudmpUj,3042734435,关注一下国内形势吧！大妈,0,2020-06-19 07:19
C_4517426366907635,1593618082,J7gudmpUj,7310274999,不是说不统计了吗？魔鬼们没数就可以,0,2020-06-19 07:10
C_4517323652557807,1593618082,J7gudmpUj,7294048783,可持续发展……[允悲],0,2020-06-19 00:22
C_4517150272739595,1593618086,J7c7PxDvU,2378219013,中国校园贷、套路贷不知道死了多少人了,17,2020-06-18 12:53
C_4517149575790504,1593618086,J7c7PxDvU,5949771649,珍爱生命,3,2020-06-18 12:50
C_4517150352962997,1593618086,J7c7PxDvU,2180149394,罗宾汉劫富济贫，平台robinhood劫贫济富,4,2020-06-18 12:53
C_4517149701867498,1593618086,J7c7PxDvU,7381978433,韭菜被割了,3,2020-06-18 12:51
C_4517158291972697,1593618086,J7c7PxDvU,5683758371,好奇害死猫,1,2020-06-18 13:25
C_4517328374871781,1593618086,J7c7PxDvU,6652972618,后续来了：交易平台故障，使他的账户莫名欠账73万，他实际没欠钱却被吓的卧轨自杀[二哈],1,2020-06-19 00:41
C_4517156538851547,1593618086,J7c7PxDvU,6316888818,真不懂玩股票的人怎么赚到钱，看上去还挺大款,0,2020-06-18 13:18
C_4517151405609422,1593618086,J7c7PxDvU,1852842415,唉，可怜,1,2020-06-18 12:58
C_4517795666432585,1593618107,J7lwUAHPk,5436545475,这是自作孽不可活,0,2020-06-20 07:38
C_4516922156635872,1593618123,J769jF1JM,7389574657,好特别的比喻,7,2020-06-17 21:47
C_4516919656743180,1593618123,J769jF1JM,7377031018,美国这下确实是尿裤子了[笑cry],7,2020-06-17 21:37
C_4516919644115636,1593618123,J769jF1JM,1848909070,为什么短期会感觉良好[允悲],2,2020-06-17 21:37
C_4517066805866740,1593618123,J769jF1JM,1226931875,转发微博,0,2020-06-18 07:21
C_4517052847688485,1593618123,J769jF1JM,2886489910,.,0,2020-06-18 06:26
C_4516933980688684,1593618123,J769jF1JM,7446774839,[思考][思考],0,2020-06-17 22:34
C_4516919648472520,1593618123,J769jF1JM,1863892230,说的不错,0,2020-06-17 21:37
C_4517058794821213,1593618123,J769jF1JM,5397042214,那贵报像什么呢？,0,2020-06-18 06:50
C_4517262385949006,1593618143,J7c7PxDvU,2637745350,【#美国大学生炒股负债73万美元自杀#，疫情期交易平台免佣金吸引年轻人】#职业体验师# #lucy hu的问答# #lucy hu#,0,2020-06-18 20:19
C_4517171336868591,1593618143,J7c7PxDvU,1781757082,坑人这是,0,2020-06-18 14:17
C_4517164721274560,1593618143,J7c7PxDvU,6572766244,我一直以为美国的股票没有中国黑呢！对不起，我错了！！！,0,2020-06-18 13:50
C_4517158271088576,1593618143,J7c7PxDvU,6367239719,[蜡烛],0,2020-06-18 13:25
C_4517150751455508,1593618152,J7c7PxDvU,7092357521,哦,0,2020-06-18 12:55
C_4517150268530871,1593618152,J7c7PxDvU,6652972618,同样20岁，我在家里蹲，而他在炒股[允悲],0,2020-06-18 12:53
C_4517149618514123,1593618152,J7c7PxDvU,6287013762,美国人也不是都懂投资,0,2020-06-18 12:50
C_4517149562955327,1593618152,J7c7PxDvU,2159071803,买个特斯拉…也不用跳楼吧,0,2020-06-18 12:50
C_4517149324332481,1593618152,J7c7PxDvU,1977779671,割韭菜？,0,2020-06-18 12:49
C_4517149999127219,1593618152,J7c7PxDvU,6388789562,还能涨就自杀？,0,2020-06-18 12:52
C_4517156770130030,1593618152,J7c7PxDvU,5307781879,我话费欠七十多万都没啥，炒股赔七十万就跳楼，承受力也太差,0,2020-06-18 13:19
C_4517151740230970,1593618152,J7c7PxDvU,7380897636,何必呢，钱又不是还不了，命没了什么都没了,0,2020-06-18 12:59
C_4517151112158180,1593618152,J7c7PxDvU,7398691949,活该,0,2020-06-18 12:56
C_4517149701664480,1593618155,J7c7PxDvU,6287433231,/remake,1,2020-06-18 12:51
C_4517158027398808,1593618155,J7c7PxDvU,1866388970,模拟股天天赚钱…真股还不敢玩,0,2020-06-18 13:24
C_4517153812205676,1593618155,J7c7PxDvU,6351978195,这像是一个警示？,0,2020-06-18 13:07
C_4517153065795239,1593618155,J7c7PxDvU,1314093674,最近也刚开始研究股票期权，感觉就跟赌场押大小一样。,0,2020-06-18 13:04
C_4516924262080071,1593618183,J6Sx8FnHR,6159068337,算了吧英国美国死多少人了。经济有人命重要？再说疫苗总会出来的,1,2020-06-17 21:55
C_4517324142576497,1593618183,J6Sx8FnHR,7309826179,嗯，懂了,0,2020-06-19 00:24
C_4516492617681367,1593618199,J6UQG4Rc4,1477578927,带宝宝回家了么？,0,2020-06-16 17:20
C_4516498527547089,1593618199,J6UQG4Rc4,2105224822,以后还有排累的[污],0,2020-06-16 17:43
C_4517278186539293,1593618203,J6SqWeWIb,1987232925,这也是个耿直祖。,0,2020-06-18 21:21
C_4516423333173549,1593618203,J6SqWeWIb,3960020867,对啊  就是略微有点高兴,1,2020-06-16 12:44
